#Country,Source Type,Date Time,Latitude,Longitude,Depth,Yield,Name,
USA,Underground,03/12/1968 17:04:00,37.008,-116.372,0.041,1.08,BUGGY C,Southwestern NTS
USA,Underground,03/12/1968 17:04:00,37.007,-116.371,0.041,1.08,BUGGY A,Southwestern NTS
USA,Underground,03/12/1968 17:04:00,37.008,-116.371,0.041,1.08,BUGGY B,Southwestern NTS
USA,Underground,03/12/1968 17:04:00,37.008,-116.372,0.041,1.08,BUGGY D,Southwestern NTS
USA,Underground,03/14/1968 15:19:00,37.048,-116.012,0.209,1.5,POMMARD,US Yucca Flat
USA,Underground,03/22/1968 15:00:00,37.333,-116.312,0.668,200,STINGER,US Pahute Mesa
USA,Underground,03/25/1968 18:44:27,36.872,-115.932,0.265,20,MILK SHAKE,Frenchman Flat
USA,Underground,04/04/1968 15:02:00,37.052,-116.022,0.241,20,BEVEL,US Yucca Flat
USA,Underground,04/10/1968 14:00:00,37.154,-116.08,0.229,20,THROW,US Yucca Flat
USA,Underground,04/10/1968 14:00:00,37.157,-116.083,0.381,200,NOOR,US Yucca Flat
USA,Underground,04/18/1968 14:05:00,37.152,-116.038,0.493,200,SHUFFLE,US Yucca Flat
USA,Underground,04/23/1968 17:01:30,37.338,-116.376,0.229,20,SCROLL,US Pahute Mesa
SOV,Underground,04/24/1968 10:36:00,49.8417,78.1072,0.127,20,,
USA,Underground,04/26/1968 15:00:00,37.295,-116.457,1.158,1300,BOXCAR,US Pahute Mesa
USA,Underground,05/03/1968 16:00:00,37.029,-116.021,0.241,20,HATCHET,US Yucca Flat
USA,Underground,05/08/1968 14:10:00,37.157,-116.036,0.182,20,CROCK,US Yucca Flat
USA,Underground,05/17/1968 13:00:00,37.12,-116.06,0.473,200,CLARKSMOBILE,US Yucca Flat
SOV,Underground,05/21/1968 03:59:12,38.918,65.032,2.44,47,Pamuk,
SOV,Underground,05/23/1968 00:00:00,49.8333,78.0928,,,,
USA,Underground,05/28/1968 14:45:00,37.009,-115.996,0.24,20,ADZE,US Yucca Flat
USA,Underground,06/05/1968 14:21:30,37.035,-116.017,0.238,20,WEMBLEY,US Yucca Flat
USA,Underground,06/06/1968 21:30:00,37.165,-116.042,0.189,20,TUB C,US Yucca Flat
USA,Underground,06/06/1968 21:30:00,37.165,-116.044,0.189,20,TUB B,US Yucca Flat
USA,Underground,06/06/1968 21:30:00,37.167,-116.046,0.273,20,TUB D,US Yucca Flat
USA,Underground,06/06/1968 21:30:00,37.167,-116.043,0.189,20,TUB A,US Yucca Flat
USA,Underground,06/06/1968 21:30:00,37.167,-116.043,0.189,20,TUB F,US Yucca Flat
SOV,Underground,06/11/1968 03:06:00,49.7986,78.15,0.149,20,,
USA,Underground,06/15/1968 14:00:00,37.265,-116.316,0.683,200,RICKEY,US Pahute Mesa
SOV,Underground,06/19/1968 05:06:00,49.9803,78.9855,0.316,20,,
USA,Underground,06/25/1968 15:30:00,37.046,-116.031,0.119,20,FUNNEL,US Yucca Flat
USA,Underground,06/25/1968 15:30:00,37.042,-115.993,0.359,20,SEVILLA,US Yucca Flat
USA,Underground,06/28/1968 12:22:00,37.245,-116.484,0.607,200,CHATEAUGAY,US Pahute Mesa
SOV,Underground,07/01/1968 04:02:01,47.909,47.912,0.597,27,Azgir A-2-1,
FRA,Atmospheric,07/07/1968 22:00:00,-21.78,-138.89,-0.463,115,CAPELLA,
SOV,Underground,07/12/1968 12:08:00,49.7556,78.0992,0.172,20,,
FRA,Atmospheric,07/15/1968 19:00:00,-21.86,-139.01,-0.65,450,CASTOR,
USA,Underground,07/17/1968 14:00:00,37.001,-116,0.24,20,SPUD,US Yucca Flat
USA,Underground,07/30/1968 13:00:00,37.117,-116.083,0.381,200,TANYA,US Yucca Flat
FRA,Atmospheric,08/03/1968 21:00:00,-21.78,-138.89,-0.49,150,POLLUX,
USA,Underground,08/09/1968 13:00:00,37.162,-116.078,0.179,20,IMP,US Yucca Flat
USA,Underground,08/15/1968 17:00:00,37.124,-116.049,0.2,20,RACK,US Yucca Flat
SOV,Underground,08/20/1968 04:06:00,49.8206,78.0811,0.208,20,,
FRA,Atmospheric,08/24/1968 18:30:01,-22.23,-138.71,-0.52,2600,CANOPUS,
USA,Underground,08/27/1968 16:30:00,36.877,-115.932,0.242,20,DIANA MOON,Frenchman Flat
USA,Underground,08/29/1968 22:45:00,37.25,-116.348,0.729,200,SLED,US Pahute Mesa
SOV,Underground,09/05/1968 04:06:00,49.7381,78.0808,0.162,20,,
USA,Underground,09/06/1968 14:00:00,37.136,-116.048,0.582,200,NOGGIN,US Yucca Flat
FRA,Atmospheric,09/08/1968 19:00:00,-21.86,-139.01,-0.7,1280,PROCYON,
USA,Underground,09/12/1968 14:00:00,37.032,-116.012,0.332,20,KNIFE A,US Yucca Flat
USA,Underground,09/17/1968 14:00:00,37.12,-116.128,0.468,31,STODDARD,US Yucca Flat
USA,Underground,09/24/1968 17:05:01,37.205,-116.207,0.344,20,HUDSON SEAL,Rainier Mesa
SOV,Underground,09/29/1968 03:43:00,49.8042,78.1056,0.29,60,,
USA,Underground,10/03/1968 14:00:00,37.046,-116.031,0.118,20,WELDER,US Yucca Flat
USA,Underground,10/03/1968 14:29:00,37.026,-115.994,0.301,20,KNIFE C,US Yucca Flat
USA,Underground,10/10/1968 14:30:00,37.133,-116.043,0.192,20,VAT,US Yucca Flat
SOV,Underground,10/21/1968 03:52:00,49.728,78.486,0.031,0.24,Telkem 1,
SOV,Underground,10/29/1968 03:54:00,49.8333,78.0928,,20,,
USA,Underground,10/29/1968 15:36:00,37.113,-116.042,0.201,20,HULA,US Yucca Flat
USA,Underground,10/31/1968 18:30:00,37.047,-116.03,0.148,20,BIT A,US Yucca Flat
USA,Underground,10/31/1968 18:30:00,37.017,-116.037,0.229,20,FILE,US Yucca Flat
USA,Underground,10/31/1968 18:30:00,37.047,-116.03,0.118,20,BIT B,US Yucca Flat
USA,Underground,11/04/1968 15:15:00,37.13,-116.087,0.604,200,CREW,US Yucca Flat
USA,Underground,11/04/1968 15:15:00,37.13,-116.087,0.36,20,CREW 3rd,US Yucca Flat
USA,Underground,11/04/1968 15:15:00,37.13,-116.087,0.36,20,CREW 2nd,US Yucca Flat
SOV,Underground,11/07/1968 10:02:07,73.3995,54.8218,,1500,,Novaya Zemlya
SOV,Underground,11/09/1968 02:54:00,49.7997,78.1444,0.125,20,,
SOV,Underground,11/12/1968 07:30:00,49.712,78.461,0.031,0.24,Telkem 2-a,
SOV,Underground,11/12/1968 07:30:00,49.712,78.461,0.031,0.24,Telkem 2-b,
SOV,Underground,11/12/1968 07:30:00,49.712,78.461,0.031,0.24,Telkem 2-c,
USA,Underground,11/15/1968 15:30:00,37.048,-116.001,0.24,20,AUGER,US Yucca Flat
USA,Underground,11/15/1968 15:45:00,37.026,-116.034,0.363,20,KNIFE B,US Yucca Flat
USA,Underground,11/20/1968 18:00:00,37.01,-116.207,0.308,20,MING VASE,Southwestern NTS
USA,Underground,11/22/1968 16:19:00,37.14,-116.043,0.44,20,TINDERBOX,US Yucca Flat
USA,Underground,12/08/1968 16:00:00,37.343,-116.567,0.111,30,SCHOONER,US Pahute Mesa
USA,Underground,12/12/1968 15:00:00,37.047,-116.031,0.13,20,BAY LEAF,US Yucca Flat
USA,Underground,12/12/1968 15:10:00,37.118,-116.078,0.228,20,TYG C,US Yucca Flat
USA,Underground,12/12/1968 15:10:00,37.118,-116.08,0.251,20,TYG B,US Yucca Flat
USA,Underground,12/12/1968 15:10:00,37.119,-116.083,0.265,20,TYG F,US Yucca Flat
USA,Underground,12/12/1968 15:10:00,37.12,-116.077,0.198,20,TYG E,US Yucca Flat
USA,Underground,12/12/1968 15:10:00,37.121,-116.081,0.228,20,TYG A,US Yucca Flat
USA,Underground,12/12/1968 15:10:00,37.121,-116.079,0.207,20,TYG D,US Yucca Flat
USA,Underground,12/12/1968 15:20:00,37.004,-116.004,0.241,20,SCISSORS,US Yucca Flat
SOV,Underground,12/18/1968 05:02:00,49.7408,78.0878,0.194,20,,
USA,Underground,12/19/1968 16:30:00,37.231,-116.474,1.402,1150,BENHAM,US Pahute Mesa
CHN,Atmospheric,12/27/1968 07:30:00,40.7,89.7,,3000,,
USA,Underground,01/15/1969 19:00:00,37.148,-116.067,0.247,10,PACKARD,US Yucca Flat
USA,Underground,01/15/1969 19:30:00,37.209,-116.226,0.518,200,WINESKIN,Rainier Mesa
USA,Underground,01/22/1969 15:00:00,37.015,-115.995,0.241,20,SHAVE,US Yucca Flat
USA,Underground,01/30/1969 15:00:00,37.053,-116.03,0.454,200,VISE,US Yucca Flat
USA,Underground,01/30/1969 15:17:00,37.133,-116.041,0.242,20,BIGGIN,US Yucca Flat
USA,Underground,02/04/1969 15:00:00,37.003,-116.01,0.241,20,NIPPER,US Yucca Flat
USA,Underground,02/04/1969 15:00:00,37.009,-116.043,0.241,20,WINCH,US Yucca Flat
USA,Underground,02/12/1969 16:18:21,37.169,-116.212,0.411,20,CYPRESS,Rainier Mesa
SOV,Underground,03/07/1969 08:27:00,49.8283,78.0597,0.214,150,,
USA,Underground,03/18/1969 14:30:00,37.139,-116.042,0.091,20,VALISE,US Yucca Flat
USA,Underground,03/18/1969 14:40:00,37.162,-116.077,0.195,20,CHATTY,US Yucca Flat
USA,Underground,03/20/1969 18:12:00,37.022,-116.031,0.304,20,BARSAC,US Yucca Flat
USA,Underground,03/21/1969 14:30:00,37.133,-116.088,0.465,100,COFFER,US Yucca Flat
SOV,Underground,04/04/1969 04:57:00,49.7533,78.0536,,20,,
SOV,Underground,04/13/1969 04:04:00,49.7356,78.1047,,20,,
USA,Underground,04/24/1969 13:04:00,37.16,-116.082,0.227,20,GOURD BROWN,US Yucca Flat
USA,Underground,04/24/1969 13:04:00,37.164,-116.081,0.181,20,GOURD AMBER,US Yucca Flat
USA,Underground,04/30/1969 17:00:00,37.081,-116.015,0.558,200,BLENTON,US Yucca Flat
USA,Underground,04/30/1969 17:00:00,37.09,-116.007,0.56,200,THISTLE,US Yucca Flat
USA,Underground,05/07/1969 13:45:00,37.283,-116.502,0.599,200,PURSE,US Pahute Mesa
USA,Underground,05/15/1969 18:00:00,37.012,-115.986,0.24,20,ALIMENT,US Yucca Flat
SOV,Underground,05/16/1969 04:03:00,49.7678,78.0817,0.184,20,,
USA,Underground,05/27/1969 14:00:00,37.015,-116.003,0.124,20,IPECAC A,US Yucca Flat
USA,Underground,05/27/1969 14:00:00,37.015,-116.001,0.124,20,IPECAC B,US Yucca Flat
USA,Underground,05/27/1969 14:15:00,37.075,-115.996,0.515,200,TORRIDO,US Yucca Flat
SOV,Underground,05/31/1969 05:02:00,49.9503,77.6942,0.258,20,,
USA,Underground,06/12/1969 14:00:00,37.009,-116.031,0.303,20,TAPPER,US Yucca Flat
USA,Underground,06/26/1969 16:00:00,37.162,-116.079,0.198,20,BOWL-1,US Yucca Flat
USA,Underground,06/26/1969 16:00:00,37.161,-116.08,0.229,20,BOWL-2,US Yucca Flat
SOV,Underground,07/04/1969 02:47:00,49.7542,78.1092,0.219,20,,
USA,Underground,07/16/1969 13:02:30,37.119,-116.056,0.41,200,ILDRIM,US Yucca Flat
USA,Underground,07/16/1969 14:55:00,37.139,-116.088,0.549,200,HUTCH,US Yucca Flat
SOV,Underground,07/23/1969 02:47:00,49.8197,78.1372,0.175,16,,
USA,Underground,08/14/1969 14:30:00,37.16,-116.064,0.213,20,SPIDER A,US Yucca Flat
USA,Underground,08/14/1969 14:30:00,37.158,-116.065,0.228,20,SPIDER B,US Yucca Flat
USA,Underground,08/27/1969 13:45:00,36.993,-115.996,0.332,20,HOREHOUND,US Yucca Flat
USA,Underground,08/27/1969 13:45:00,37.021,-116.039,0.239,20,PLIERS,US Yucca Flat
SOV,Underground,09/02/1969 04:59:59,57.22,55.393,1.212,7.6,Grifon-1,
SOV,Underground,09/08/1969 04:59:59,57.22,55.417,1.208,7.6,Grifon-2,
USA,Underground,09/10/1969 21:00:00,39.356,-107.949,2.568,40,RULISON,
SOV,Underground,09/11/1969 04:02:00,49.7778,77.9864,0.19,20,,
USA,Underground,09/12/1969 18:02:20,36.877,-115.929,0.265,20,MINUTE STEAK,Frenchman Flat
USA,Underground,09/16/1969 14:30:00,37.314,-116.462,1.159,1000,JORUM,US Pahute Mesa
USA,Underground,09/20/1969 14:30:00,37.157,-116.067,0.186,20,KYACK B,US Yucca Flat
USA,Underground,09/20/1969 14:30:00,37.159,-116.069,0.192,20,KYACK A,US Yucca Flat
CHN,Underground,09/22/1969 16:15:01,41.376,88.318,,1925,,CUNE_T
SOV,Underground,09/26/1969 06:59:58,45.848,42.6,0.712,10,Stavropol,
CHN,Atmospheric,09/29/1969 08:40:12,40.722,89.515,,3000,,
SOV,Underground,10/01/1969 04:03:00,49.7864,78.1081,0.144,20,,
USA,Underground,10/01/1969 14:30:00,37.014,-115.999,0.124,20,SEAWEED E,US Yucca Flat
USA,Underground,10/01/1969 14:30:00,37.01,-116,0.118,20,SEAWEED D,US Yucca Flat
USA,Underground,10/01/1969 14:30:00,37.011,-115.999,0.119,20,SEAWEED C,US Yucca Flat
USA,Underground,10/02/1969 22:06:00,51.403,179.179,1.217,1000,MILROW,
USA,Underground,10/08/1969 14:30:00,37.257,-116.442,0.624,1000,PIPKIN,US Pahute Mesa
SOV,Underground,10/14/1969 07:00:08,73.3846,54.8027,,1500,,Novaya Zemlya
USA,Underground,10/16/1969 14:00:00,37.013,-115.999,0.119,20,SEAWEED B,US Yucca Flat
USA,Underground,10/29/1969 19:30:00,37.121,-116.129,0.264,11,CRUET,US Yucca Flat
USA,Underground,10/29/1969 20:00:00,37.136,-116.141,0.171,20,POD C,US Yucca Flat
USA,Underground,10/29/1969 20:00:00,37.14,-116.143,0.249,20,POD B,US Yucca Flat
USA,Underground,10/29/1969 20:00:00,37.135,-116.137,0.312,20,POD D,US Yucca Flat
USA,Underground,10/29/1969 20:00:38,37.14,-116.131,0.267,20,POD A,US Yucca Flat
USA,Underground,10/29/1969 22:01:51,37.143,-116.065,0.625,110,CALABASH,US Yucca Flat
SOV,Underground,10/30/1969 00:00:00,49.8442,78.1156,,20,,
USA,Underground,11/13/1969 15:15:00,37.165,-116.076,0.165,1.7,SCUTTLE,US Yucca Flat
USA,Underground,11/21/1969 14:52:00,37.031,-116.003,0.394,200,PICCALILLI,US Yucca Flat
USA,Underground,11/21/1969 14:52:00,37.015,-116.024,0.378,20,PLANER,US Yucca Flat
SOV,Underground,11/27/1969 05:02:00,49.8367,78.0597,,20,,
SOV,Underground,11/30/1969 03:33:00,49.9243,78.9558,0.472,125,,
USA,Underground,12/05/1969 17:00:00,37.18,-116.212,0.419,20,DIESEL TRAIN,Rainier Mesa
SOV,Underground,12/06/1969 07:03:00,43.867,54.8,0.407,30,Mangyshlak-1,
USA,Underground,12/10/1969 15:00:00,37.015,-116.002,0.149,20,CULANTRO B,US Yucca Flat
USA,Underground,12/10/1969 15:00:00,37.015,-116.004,0.134,20,CULANTRO A,US Yucca Flat
USA,Underground,12/10/1969 15:30:00,37.168,-116.08,0.2,20,TUN A,US Yucca Flat
USA,Underground,12/10/1969 15:30:00,37.168,-116.078,0.194,20,TUN C,US Yucca Flat
USA,Underground,12/10/1969 15:30:00,37.169,-116.08,0.194,20,TUN B,US Yucca Flat
USA,Underground,12/10/1969 15:30:00,37.169,-116.078,0.256,20,TUN D,US Yucca Flat
USA,Underground,12/17/1969 15:00:00,37.083,-116.002,0.551,200,GRAPE A,US Yucca Flat
USA,Underground,12/17/1969 15:15:00,37.007,-116.024,0.378,20,LOVAGE,US Yucca Flat
USA,Underground,12/18/1969 19:00:00,37.12,-116.036,0.457,200,TERRINE WHITE,US Yucca Flat
USA,Underground,12/18/1969 19:00:00,37.121,-116.029,0.418,200,TERRINE YELLOW,US Yucca Flat
SOV,Underground,12/28/1969 03:47:00,49.9373,77.7142,0.388,40,,
SOV,Underground,12/29/1969 04:02:00,49.7322,78.1044,0.086,20,,
USA,Underground,01/23/1970 16:30:00,37.141,-116.034,0.101,20,FOB BLUE,US Yucca Flat
USA,Underground,01/23/1970 16:30:00,37.141,-116.038,0.244,20,FOB GREEN,US Yucca Flat
USA,Underground,01/23/1970 16:30:00,37.137,-116.038,0.266,20,FOB RED,US Yucca Flat
SOV,Underground,01/29/1970 07:03:00,49.7922,78.1131,0.214,20,,
USA,Underground,01/30/1970 17:00:00,37.031,-116.036,0.304,20,AJO,US Yucca Flat
USA,Underground,02/04/1970 17:00:00,37.098,-116.027,0.554,200,GRAPE B,US Yucca Flat
USA,Underground,02/04/1970 17:00:00,37.055,-116.04,0.421,200,BELEN,US Yucca Flat
USA,Underground,02/05/1970 15:00:00,37.164,-116.04,0.442,25,LABIS,US Yucca Flat
USA,Underground,02/11/1970 19:15:00,37.201,-116.206,0.402,20,DIANA MIST,Rainier Mesa
SOV,Underground,02/18/1970 00:00:00,49.7308,78.1025,,,,
USA,Underground,02/25/1970 14:28:38,37.037,-115.999,0.408,200,CUMARIN,US Yucca Flat
USA,Underground,02/26/1970 15:30:00,37.118,-116.067,0.395,200,YANNIGAN WHITE,US Yucca Flat
USA,Underground,02/26/1970 15:30:00,37.114,-116.067,0.364,200,YANNIGAN BLUE,US Yucca Flat
USA,Underground,02/26/1970 15:30:00,37.116,-116.062,0.392,200,YANNIGAN RED,US Yucca Flat
USA,Underground,03/06/1970 14:24:01,37.173,-116.093,0.294,8.7,CYATHUS,US Yucca Flat
USA,Underground,03/06/1970 15:00:00,37.14,-116.032,0.25,20,ARABIS RED,US Yucca Flat
USA,Underground,03/06/1970 15:00:00,37.14,-116.038,0.101,20,ARABIS BLUE,US Yucca Flat
USA,Underground,03/06/1970 15:00:00,37.142,-116.035,0.259,20,ARABIS GREEN,US Yucca Flat
USA,Underground,03/19/1970 14:03:30,37.001,-116.024,0.301,20,JAL,US Yucca Flat
USA,Underground,03/23/1970 23:05:00,37.086,-116.022,0.56,200,SHAPER,US Yucca Flat
USA,Underground,03/26/1970 19:00:00,37.3,-116.535,1.209,1000,HANDLEY,US Pahute Mesa
SOV,Underground,03/27/1970 05:03:00,49.7444,78.0033,0.138,20,,
USA,Underground,04/21/1970 14:30:00,37.055,-115.989,0.344,12.7,SNUBBER,US Yucca Flat
USA,Underground,04/21/1970 15:00:00,37.116,-116.081,0.399,200,CAN RED,US Yucca Flat
USA,Underground,04/21/1970 15:00:00,37.112,-116.083,0.274,200,CAN GREEN,US Yucca Flat
USA,Underground,05/01/1970 14:13:00,37.059,-116.029,0.39,20,BEEBALM,US Yucca Flat
USA,Underground,05/01/1970 14:40:00,37.133,-116.035,0.101,20,HOD C (BLUE),US Yucca Flat
USA,Underground,05/01/1970 14:40:00,37.136,-116.035,0.265,20,HOD B (RED),US Yucca Flat
USA,Underground,05/01/1970 14:40:00,37.138,-116.032,0.241,20,HOD A (GREEN ),US Yucca Flat
USA,Underground,05/05/1970 15:30:00,37.216,-116.185,0.405,20,MINT LEAF,Rainier Mesa
USA,Underground,05/12/1970 14:00:00,37.01,-116.203,0.27,20,DIAMOND DUST,Southwestern NTS
USA,Underground,05/15/1970 13:30:00,37.162,-116.04,0.443,200,CORNICE GREEN,US Yucca Flat
USA,Underground,05/15/1970 13:30:00,37.166,-116.036,0.39,200,CORNICE YELLOW,US Yucca Flat
FRA,Atmospheric,05/15/1970 18:00:00,-21.78,-138.89,-0.22,13,ANDROMEDE,
USA,Underground,05/21/1970 14:00:00,37.012,-115.993,0.241,20,MANZANAS,US Yucca Flat
USA,Underground,05/21/1970 14:15:00,37.071,-116.014,0.483,200,MORRONES,US Yucca Flat
FRA,Atmospheric,05/22/1970 18:30:00,-21.86,-139.01,-0.5,224,CASSIOPEE,
USA,Underground,05/26/1970 14:16:00,37.183,-116.214,0.422,20,HUDSON MOON,Rainier Mesa
USA,Underground,05/26/1970 15:00:00,37.116,-116.063,0.152,0.035,FLASK RED,US Yucca Flat
USA,Underground,05/26/1970 15:00:00,37.113,-116.063,0.529,105,FLASK GREEN,US Yucca Flat
USA,Underground,05/26/1970 15:00:00,37.118,-116.064,0.335,0.09,FLASK YELLOW,US Yucca Flat
SOV,Underground,05/27/1970 04:03:00,49.7314,78.1011,0.066,20,,
USA,Underground,05/28/1970 11:45:00,37.138,-116.031,0.101,20,PITON C,US Yucca Flat
USA,Underground,05/28/1970 12:00:00,37.141,-116.035,0.23,20,PITON B,US Yucca Flat
USA,Underground,05/28/1970 12:00:00,37.144,-116.033,0.236,20,PITON A,US Yucca Flat
FRA,Atmospheric,05/30/1970 18:00:00,-22.23,-138.71,-0.5,945,DRAGON,
FRA,Atmospheric,06/24/1970 18:30:00,-21.78,-138.89,-0.22,12,ERIDAN,
SOV,Underground,06/25/1970 04:59:56,52.2,55.7,0.702,2.3,Magistral,
USA,Underground,06/26/1970 13:00:00,37.117,-116.085,0.264,20,ARNICA VIOLET,US Yucca Flat
USA,Underground,06/26/1970 13:00:00,37.114,-116.087,0.309,20,ARNICA YELLOW,US Yucca Flat
SOV,Underground,06/28/1970 01:58:00,49.7933,78.1131,,20,,
SOV,Underground,06/28/1970 01:58:00,49.7822,78.0533,0.332,150,,
FRA,Atmospheric,07/03/1970 18:30:00,-21.86,-139.01,-0.5,914,LICORNE,
SOV,Underground,07/21/1970 03:03:00,49.9524,77.6729,0.225,20,,
SOV,Underground,07/24/1970 03:57:00,49.8136,78.1322,0.154,20,,
FRA,Atmospheric,07/27/1970 19:00:00,-21.78,-138.89,-0.22,0.05,PEGASE,
FRA,Atmospheric,08/02/1970 19:00:00,-22.23,-138.71,-0.4,72,ORION,
FRA,Atmospheric,08/06/1970 19:00:00,-21.86,-139.01,-0.5,594,TOUCAN,
SOV,Underground,09/06/1970 04:03:00,49.7889,77.9975,0.212,20,,
SOV,Underground,09/06/1970 04:03:00,49.7525,78.0053,,20,,
USA,Underground,10/13/1970 15:05:00,37.134,-116.032,0.192,20,SCREE ALHAMBRA,US Yucca Flat
USA,Underground,10/13/1970 15:05:00,37.137,-116.032,0.101,20,SCREE CHAMOIS,US Yucca Flat
USA,Underground,10/13/1970 15:05:00,37.137,-116.135,0.249,20,SCREE ACAJOU,US Yucca Flat
SOV,Underground,10/14/1970 05:59:59,73.3078,55.0077,,1500,,Novaya Zemlya
CHN,Atmospheric,10/14/1970 07:29:57,40.52,89.779,,3400,,
USA,Underground,10/14/1970 14:30:00,37.071,-116.006,0.561,200,TIJERAS,US Yucca Flat
USA,Underground,10/28/1970 14:30:00,37.014,-116.019,0.118,20,TRUCHAS CHACON,US Yucca Flat
USA,Underground,10/28/1970 14:30:00,37.014,-116.018,0.118,20,TRUCHAS CHAMISAL,US Yucca Flat
USA,Underground,10/28/1970 14:30:00,37.015,-116.02,0.266,20,TRUCHAS RODARTE,US Yucca Flat
SOV,Underground,11/04/1970 06:03:00,49.9892,77.7624,0.249,20,,
USA,Underground,11/05/1970 15:00:00,37.029,-116.013,0.393,200,ABEYTAS,US Yucca Flat
USA,Underground,11/19/1970 15:00:00,37.015,-116.017,0.271,20,PENASCO,US Yucca Flat
USA,Underground,12/03/1970 15:07:00,37.006,-116.011,0.279,20,CARRIZOZO,US Yucca Flat
USA,Underground,12/03/1970 15:07:00,37.002,-116.039,0.241,20,CORAZON,US Yucca Flat
SOV,Underground,12/12/1970 07:01:00,43.85,54.8,0.497,80,Mangyshlak-2,
USA,Underground,12/16/1970 16:00:00,37.072,-116.026,0.302,20,CANJILON,US Yucca Flat
USA,Underground,12/16/1970 16:00:00,37.1,-116.009,0.185,200,ARTESIA,US Yucca Flat
USA,Underground,12/16/1970 16:00:00,37.142,-116.14,0.38,20,AVENS ANDORRE,US Yucca Flat
USA,Underground,12/16/1970 16:00:00,37.143,-116.035,0.294,20,AVENS CREAM,US Yucca Flat
USA,Underground,12/16/1970 16:00:00,37.134,-116.036,0.306,20,AVENS ASAMITE,US Yucca Flat
USA,Underground,12/16/1970 16:00:00,37.137,-116.039,0.306,20,AVENS ALKERMES,US Yucca Flat
SOV,Underground,12/17/1970 07:01:00,49.7519,78.1017,0.193,150,,
USA,Underground,12/17/1970 16:05:00,37.129,-116.084,0.661,220,CARPETBAG,US Yucca Flat
USA,Underground,12/18/1970 15:30:00,37.173,-116.1,0.278,10,BANEBERRY,US Yucca Flat
SOV,Underground,12/23/1970 07:01:00,44.025,54.933,0.47,75,Mangyshlak-3,
SOV,Underground,01/29/1971 05:03:00,49.8053,78.1686,,20,,
SOV,Underground,03/22/1971 04:33:00,49.7744,78.0828,,20,,
SOV,Underground,03/22/1971 04:33:00,49.7933,78.1131,0.283,150,,
SOV,Underground,03/23/1971 06:59:58,61.4,56.2,0.127,15,Taiga-b,
SOV,Underground,03/23/1971 06:59:58,61.4,56.2,0.127,15,Taiga-a,
SOV,Underground,03/23/1971 06:59:58,61.4,56.2,0.127,15,Taiga-c,
SOV,Underground,04/09/1971 02:33:00,49.8322,78.0386,,0.23,,
SOV,Underground,04/25/1971 03:33:00,49.7803,78.0367,0.296,90,,
SOV,Underground,05/25/1971 04:03:00,49.8042,78.145,0.132,20,,
FRA,Atmospheric,06/05/1971 19:15:00,-21.78,-138.89,-0.275,34,DIONE,
SOV,Underground,06/06/1971 04:03:00,49.9754,77.6603,0.299,16,,
FRA,Atmospheric,06/12/1971 19:15:00,-21.86,-139.01,-0.45,440,ENCELADE,
USA,Underground,06/16/1971 14:50:00,37.033,-116.015,0.303,20,EMBUDO,US Yucca Flat
SOV,Underground,06/19/1971 04:04:00,49.969,77.6408,0.29,20,,
USA,Underground,06/23/1971 14:00:00,37.013,-116.017,0.12,20,DEXTER,US Yucca Flat
USA,Underground,06/23/1971 15:30:00,37.022,-116.024,0.455,200,LAGUNA,US Yucca Flat
USA,Underground,06/24/1971 14:00:00,37.147,-116.068,0.519,200,HAREBELL,US Yucca Flat
USA,Underground,06/29/1971 18:30:00,37.177,-116.212,0.424,20,CAMPHOR,Rainier Mesa
SOV,Underground,06/30/1971 03:57:00,49.946,78.9805,0.217,20,,
USA,Underground,07/01/1971 14:00:00,37.011,-116.204,0.266,20,DIAMOND MINE,Southwestern NTS
SOV,Underground,07/02/1971 17:00:01,67.283,63.467,0.542,2.3,Globe-4,
FRA,Atmospheric,07/04/1971 21:30:00,-21.78,-138.89,-0.23,9,JAPET,
USA,Underground,07/08/1971 14:00:00,37.11,-116.052,0.529,83,MINIATA,US Yucca Flat
USA,Underground,07/09/1971 14:00:00,37.164,-116.034,0.305,20,BRACKEN,US Yucca Flat
SOV,Underground,07/10/1971 17:00:01,64.167,55.267,0.465,2.3,Globe-3,
USA,Underground,07/21/1971 13:33:00,37.014,-115.993,0.241,20,APODACA,US Yucca Flat
USA,Underground,08/04/1971 13:30:00,37.026,-116.02,0.271,20,BARRANCA,US Yucca Flat
USA,Underground,08/05/1971 18:07:45,37.141,-116.034,0.244,20,NAMA MEPHISTO,US Yucca Flat
USA,Underground,08/05/1971 18:07:45,37.145,-116.034,0.273,20,NAMA AMARYLIS,US Yucca Flat
USA,Underground,08/06/1971 14:31:00,37.138,-116.042,0.412,20,BALTIC,US Yucca Flat
FRA,Atmospheric,08/08/1971 18:30:00,-21.78,-138.89,-0.23,4,PHOEBE,
FRA,Atmospheric,08/14/1971 19:00:01,-21.86,-139.01,-0.48,955,RHEA,
USA,Underground,08/18/1971 14:00:00,37.057,-116.037,0.528,200,ALGODONES,US Yucca Flat
SOV,Underground,09/19/1971 17:00:01,57.508,42.643,0.61,2.3,Globe-1,
USA,Underground,09/22/1971 14:00:00,37.022,-116.02,0.15,20,FRIJOLES DEMING,US Yucca Flat
USA,Underground,09/22/1971 14:00:00,37.024,-116.016,0.257,20,FRIJOLES GUAJE,US Yucca Flat
